Date,XLB,XLI,XLF,XLK,XLY,XLP,XLE,XLV,VOX,XLU,IYR
2019-12-16,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell
2019-12-17,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell
2019-12-18,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell
2019-12-19,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell
2019-12-20,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell
2019-12-23,Buy,Sell,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell
2019-12-24,Buy,Sell,Sell,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy
2019-12-26,Buy,Buy,Sell,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy
2019-12-27,Buy,Buy,Sell,Buy,Buy,Sell,Buy,Sell,Buy,Buy,Buy
2019-12-30,Buy,Sell,Sell,Buy,Buy,Sell,Sell,Sell,Buy,Buy,Buy
2019-12-31,Buy,Sell,Sell,Buy,Buy,Sell,Sell,Sell,Buy,Buy,Buy
2020-01-02,Sell,Buy,Sell,Buy,Buy,Sell,Sell,Sell,Buy,Buy,Buy
2020-01-03,Sell,Buy,Sell,Buy,Buy,Sell,Sell,Sell,Buy,Sell,Buy
2020-01-06,Sell,Buy,Sell,Buy,Buy,Sell,Sell,Sell,Buy,Sell,Buy
2020-01-07,Sell,Buy,Sell,Buy,Buy,Sell,Sell,Sell,Buy,Sell,Buy
2020-01-08,Sell,Buy,Sell,Buy,Buy,Sell,Sell,Sell,Buy,Sell,Buy
2020-01-09,Sell,Buy,Sell,Buy,Buy,Sell,Sell,Sell,Buy,Sell,Buy
2020-01-10,Sell,Buy,Sell,Buy,Buy,Sell,Sell,Sell,Buy,Sell,Buy
2020-01-13,Sell,Buy,Sell,Buy,Buy,Sell,Sell,Sell,Buy,Buy,Buy
2020-01-14,Sell,Buy,Sell,Buy,Sell,Sell,Sell,Sell,Buy,Buy,Buy
2020-01-15,Sell,Buy,Sell,Buy,Sell,Buy,Sell,Sell,Buy,Buy,Buy
2020-01-16,Sell,Buy,Sell,Buy,Sell,Buy,Sell,Buy,Buy,Buy,Buy
2020-01-17,Buy,Buy,Sell,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy
2020-01-21,Buy,Buy,Sell,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy
2020-01-22,Buy,Buy,Sell,Buy,Sell,Buy,Sell,Buy,Buy,Buy,Buy
2020-01-23,Sell,Buy,Sell,Buy,Sell,Buy,Sell,Buy,Buy,Buy,Buy
2020-01-24,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Sell,Buy,Buy,Buy
2020-01-27,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Buy,Buy
2020-01-28,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Buy,Buy
2020-01-29,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy
2020-01-30,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy
2020-01-31,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
