Date,XLB,XLI,XLF,XLK,XLY,XLP,XLE,XLV,VOX,XLU,IYR
2012-06-07,Buy,Sell,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Sell
2012-06-08,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-06-11,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-06-12,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-06-13,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-06-14,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-06-15,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-06-18,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-06-19,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-06-20,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-06-21,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy
2012-06-22,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy
2012-06-25,Buy,Buy,Buy,Buy,Buy,Sell,Sell,Buy,Buy,Sell,Buy
2012-06-26,Buy,Buy,Buy,Buy,Buy,Sell,Sell,Buy,Buy,Sell,Buy
2012-06-27,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Sell,Buy
2012-06-28,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Sell,Buy
2012-06-29,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy
2012-07-02,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-07-03,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-07-05,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-07-06,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy
2012-07-09,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy
2012-07-10,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy
2012-07-11,Sell,Sell,Buy,Sell,Sell,Buy,Buy,Sell,Buy,Sell,Buy
2012-07-12,Sell,Sell,Sell,Sell,Sell,Buy,Buy,Sell,Buy,Sell,Buy
2012-07-13,Sell,Sell,Buy,Sell,Sell,Buy,Buy,Buy,Buy,Buy,Buy
2012-07-16,Sell,Sell,Buy,Sell,Sell,Buy,Buy,Buy,Buy,Buy,Buy
2012-07-17,Sell,Sell,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-07-18,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-07-19,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy
2012-07-20,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy
2012-07-23,Buy,Buy,Sell,Buy,Buy,Sell,Buy,Sell,Sell,Buy,Sell
2012-07-24,Sell,Buy,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell
2012-07-25,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell
2012-07-26,Sell,Buy,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell
2012-07-27,Sell,Buy,Sell,Buy,Buy,Sell,Buy,Sell,Sell,Buy,Sell
2012-07-30,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Sell,Buy,Sell
2012-07-31,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Sell
2012-08-01,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Sell
2012-08-02,Sell,Buy,Buy,Buy,Sell,Sell,Buy,Sell,Buy,Sell,Sell
2012-08-03,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell
2012-08-06,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell
2012-08-07,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell
2012-08-08,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell
2012-08-09,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell
2012-08-10,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Buy,Sell,Sell
2012-08-13,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Buy,Sell,Sell
2012-08-14,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Buy,Sell,Sell
2012-08-15,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Sell,Sell
2012-08-16,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Buy,Sell,Sell
2012-08-17,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Buy,Sell,Sell
2012-08-20,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Buy,Sell,Sell
2012-08-21,Buy,Buy,Buy,Buy,Buy,Sell,Sell,Sell,Sell,Sell,Sell
2012-08-22,Buy,Buy,Buy,Buy,Buy,Sell,Sell,Sell,Sell,Sell,Sell
2012-08-23,Buy,Sell,Buy,Buy,Buy,Sell,Sell,Sell,Sell,Sell,Sell
2012-08-24,Sell,Sell,Buy,Buy,Buy,Sell,Sell,Sell,Sell,Sell,Sell
2012-08-27,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell
2012-08-28,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Buy
2012-08-29,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Buy
2012-08-30,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Buy
2012-08-31,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy
2012-09-04,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Buy
2012-09-05,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Buy
2012-09-06,Sell,Sell,Buy,Sell,Buy,Sell,Sell,Buy,Buy,Sell,Buy
2012-09-07,Buy,Sell,Buy,Sell,Buy,Sell,Sell,Buy,Buy,Sell,Buy
2012-09-10,Buy,Sell,Buy,Sell,Buy,Sell,Sell,Buy,Buy,Sell,Buy
2012-09-11,Buy,Sell,Buy,Sell,Buy,Sell,Buy,Buy,Buy,Sell,Buy
2012-09-12,Buy,Buy,Buy,Sell,Buy,Sell,Buy,Buy,Buy,Sell,Buy
2012-09-13,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy
2012-09-14,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy
2012-09-17,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-09-18,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy
2012-09-19,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy
2012-09-20,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell
2012-09-21,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Sell
2012-09-24,Buy,Sell,Sell,Sell,Buy,Buy,Sell,Buy,Buy,Sell,Sell
2012-09-25,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Buy,Sell
2012-09-26,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy,Buy,Sell
2012-09-27,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy,Buy,Sell
2012-09-28,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy,Sell
2012-10-01,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2012-10-02,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Sell
2012-10-03,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Buy,Sell
2012-10-04,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Buy,Sell
2012-10-05,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Buy,Sell
2012-10-08,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Buy,Sell
2012-10-09,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Buy,Sell
2012-10-10,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2012-10-11,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2012-10-12,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2012-10-15,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2012-10-16,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2012-10-17,Buy,Buy,Buy,Sell,Sell,Sell,Buy,Buy,Sell,Buy,Buy
2012-10-18,Buy,Buy,Buy,Sell,Sell,Sell,Buy,Buy,Sell,Buy,Buy
2012-10-19,Buy,Buy,Buy,Sell,Sell,Sell,Buy,Sell,Sell,Buy,Buy
2012-10-22,Buy,Buy,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy
2012-10-23,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy
2012-10-24,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-10-25,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-10-26,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-10-31,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-11-01,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-11-02,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy
2012-11-05,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy
2012-11-06,Sell,Buy,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Buy
2012-11-07,Sell,Buy,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Buy
2012-11-08,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-11-09,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-11-12,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
