Date,XLB,XLI,XLF,XLK,XLY,XLP,XLE,XLV,VOX,XLU,IYR
2009-02-03,Sell,Sell,Buy,Buy,Sell,Sell,Sell,Buy,Buy,Buy,Sell
2009-02-04,Sell,Sell,Buy,Buy,Sell,Sell,Sell,Buy,Sell,Buy,Sell
2009-02-05,Sell,Sell,Buy,Buy,Sell,Sell,Buy,Buy,Buy,Buy,Sell
2009-02-06,Buy,Sell,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Sell
2009-02-09,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy
2009-02-10,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Sell
2009-02-11,Buy,Buy,Buy,Buy,Sell,Sell,Buy,Buy,Sell,Sell,Sell
2009-02-12,Buy,Buy,Buy,Buy,Sell,Sell,Sell,Buy,Sell,Sell,Sell
2009-02-13,Buy,Buy,Buy,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2009-02-17,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2009-02-18,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2009-02-19,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2009-02-20,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2009-02-23,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2009-02-24,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2009-02-25,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2009-02-26,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2009-02-27,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2009-03-02,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2009-03-03,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2009-03-04,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2009-03-05,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2009-03-06,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2009-03-09,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2009-03-10,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy
2009-03-11,Buy,Sell,Buy,Buy,Buy,Sell,Buy,Sell,Sell,Sell,Buy
2009-03-12,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Buy
2009-03-13,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy
2009-03-16,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-03-17,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-03-18,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-03-19,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-03-20,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-03-23,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-03-24,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-03-25,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-03-26,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-03-27,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-03-30,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-03-31,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-04-01,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-04-02,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
