Date,XLB,XLI,XLF,XLK,XLY,XLP,XLE,XLV,VOX,XLU,IYR
2019-08-01,Hold,Hold,Hold,Hold,Buy,Hold,Buy,Hold,Hold,Hold,Hold
2019-08-02,Hold,Hold,Hold,Hold,Buy,Hold,Buy,Hold,Hold,Hold,Hold
2019-08-05,Hold,Buy,Hold,Buy,Buy,Hold,Buy,Buy,Hold,Hold,Hold
2019-08-06,Hold,Hold,Hold,Hold,Buy,Hold,Buy,Hold,Hold,Hold,Hold
2019-08-07,Hold,Hold,Hold,Hold,Buy,Hold,Buy,Hold,Hold,Hold,Hold
2019-08-08,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell
2019-08-09,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Sell
2019-08-12,Hold,Buy,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold
2019-08-13,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold
2019-08-14,Hold,Buy,Buy,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold
2019-08-15,Hold,Buy,Buy,Hold,Buy,Hold,Buy,Hold,Buy,Hold,Hold
2019-08-16,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold
2019-08-19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2019-08-20,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2019-08-21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2019-08-22,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2019-08-23,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold
2019-08-26,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold
2019-08-27,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold
